imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics
tt0056937,Cleopatra,Cleopatra,1963,1964-01-30,Biography,192,Switzerland,English,Joseph L. Mankiewicz,"Joseph L. Mankiewicz, Ranald MacDougall",Twentieth Century Fox,"Elizabeth Taylor, Richard Burton, Rex Harrison, Pamela Brown, George Cole, Hume Cronyn, Cesare Danova, Kenneth Haigh, Andrew Keir, Martin Landau, Roddy McDowall, Robert Stephens, Francesca Annis, Grégoire Aslan, Martin Benson",Queen Cleopatra VII of Egypt experiences both triumph and tragedy as she attempts to resist the imperial ambitions of Rome.,7,28653,$ 44000000,$ 57777778,$ 57777778,60,227,87
tt0057012,Il dottor Stranamore - Ovvero: come ho imparato a non preoccuparmi e ad amare la bomba,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,1964-04-03,Comedy,95,UK,"English, Russian",Stanley Kubrick,"Stanley Kubrick, Terry Southern",Columbia Pictures,"Peter Sellers, George C. Scott, Sterling Hayden, Keenan Wynn, Slim Pickens, Peter Bull, James Earl Jones, Tracy Reed, Jack Creley, Frank Berry, Robert O'Neil, Glenn Beck, Roy Stephens, Shane Rimmer, Hal Galili",An insane general triggers a path to nuclear holocaust that a War Room full of politicians and generals frantically tries to stop.,8.4,441115,$ 1800000,$ 9440272,$ 9443876,97,950,237
tt0057076,"A 007, dalla Russia con amore",From Russia with Love,1963,1964-01-31,Action,115,UK,"English, Russian, Turkish, Romany",Terence Young,"Richard Maibaum, Johanna Harwood",Eon Productions,"Sean Connery, Daniela Bianchi, Pedro Armendáriz, Lotte Lenya, Robert Shaw, Bernard Lee, Eunice Gayson, Walter Gotell, Francis De Wolff, George Pastell, Nadja Regin, Lois Maxwell, Aliza Gur, Martine Beswick, Vladek Sheybal",James Bond willingly falls into an assassination plot involving a naive Russian beauty in order to retrieve a Soviet encryption device that was stolen by S.P.E.C.T.R.E.,7.4,115330,$ 2000000,$ 24796765,$ 24808046,84,427,118
tt0057193,"Questo pazzo, pazzo, pazzo, pazzo mondo",It's a Mad Mad Mad Mad World,1963,1964-04-16,Action,210,USA,English,Stanley Kramer,"William Rose, Tania Rose",Casey Productions,"Spencer Tracy, Milton Berle, Sid Caesar, Buddy Hackett, Ethel Merman, Mickey Rooney, Dick Shawn, Phil Silvers, Terry-Thomas, Jonathan Winters, Edie Adams, Dorothy Provine, Eddie 'Rochester' Anderson, Jim Backus, Ben Blue","A group of motorists hear about a crook's hidden stash of loot, and race against each other across the country to get to it.",7.5,37207,$ 9400000,$ 46332858,$ 46332858,59,399,73
tt0057546,La spada nella roccia,The Sword in the Stone,1963,1964-12-23,Animation,79,USA,English,"Wolfgang Reitherman, Clyde Geronimi","Bill Peet, T.H. White",Walt Disney Productions,"Sebastian Cabot, Karl Swenson, Rickie Sorensen, Junius Matthews, Ginny Tyler, Martha Wentworth, Norman Alden, Alan Napier, Richard Reitherman, Robert Reitherman","A poor boy named Arthur learns the power of love, kindness, knowledge and bravery with the help of a wizard called Merlin in the path to become one of the most beloved kings in English history.",7.2,87317,$ 3000000,$ 12000000,$ 12000000,61,101,70
tt0057869,Bande à part,Bande à part,1964,1964-08-05,Comedy,95,France,"French, English",Jean-Luc Godard,Dolores Hitchens,Columbia Films,"Anna Karina, Danièle Girard, Louisa Colpeyn, Chantal Darget, Sami Frey, Claude Brasseur, Georges Staquet, Ernest Menzer, Jean-Claude Rémoleux, Michel Delahaye, Louis Jojot, Claude Makovski, Michèle Seghers",Two crooks with a fondness for old Hollywood B-movies convince a languages student to help them commit a robbery.,7.7,22127,$ 120000,$ 66660,$ 106074,88,66,94
tt0057877,Becket e il suo re,Becket,1964,1964-03-11,Biography,148,UK,"English, Latin, Welsh",Peter Glenville,"Jean Anouilh, Lucienne Hill",Wallis-Hazen,"Richard Burton, Peter O'Toole, John Gielgud, Gino Cervi, Paolo Stoppa, Donald Wolfit, David Weston, Martita Hunt, Pamela Brown, Percy Herbert, Siân Phillips, Inigo Jackson, Felix Aylmer, Niall MacGinnis, Christopher Rhodes","King Henry II of England comes to terms with his affection for his close friend and confidant Thomas Becket, who finds his true honor by observing God's divine will rather than the King's.",7.8,13368,$ 3000000,$ 149327,$ 149327,68,111,49
tt0058150,Agente 007 - Missione Goldfinger,Goldfinger,1964,1965-01-01,Action,110,UK,"English, Chinese, Spanish",Guy Hamilton,"Richard Maibaum, Paul Dehn",Eon Productions,"Sean Connery, Gert Fröbe, Honor Blackman, Shirley Eaton, Tania Mallet, Harold Sakata, Bernard Lee, Martin Benson, Cec Linder, Austin Willis, Lois Maxwell, Bill Nagy, Michael Mellinger, Peter Cranwell, Nadja Regin","While investigating a gold magnate's smuggling, James Bond uncovers a plot to contaminate the Fort Knox gold reserve.",7.7,168759,$ 3000000,$ 51081062,$ 51160174,87,489,128
tt0058182,Tutti per uno,A Hard Day's Night,1964,1964-08-21,Comedy,87,UK,"English, German, French",Richard Lester,Alun Owen,Walter Shenson Films,"The Beatles, John Lennon, Paul McCartney, George Harrison, Ringo Starr, Wilfrid Brambell, Norman Rossington, John Junkin, Victor Spinetti, Anna Quayle, Deryck Guyler, Richard Vernon, Edward Malin, Robin Ray, Lionel Blair","Over two ""typical"" days in the life of",7.6,39382,$ 560000,$ 1480356,$ 2360561,96,247,92
tt0058331,Mary Poppins,Mary Poppins,1964,1965-10-02,Comedy,139,USA,English,Robert Stevenson,"Bill Walsh, Don DaGradi",Walt Disney Productions,"Julie Andrews, Dick Van Dyke, David Tomlinson, Glynis Johns, Hermione Baddeley, Reta Shaw, Karen Dotrice, Matthew Garber, Elsa Lanchester, Arthur Treacher, Reginald Owen, Ed Wynn, Jane Darwell, Arthur Malet, James Logan","In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.",7.8,154320,$ 6000000,$ 102272727,$ 103082283,88,331,160
tt0058414,Nothing But a Man,Nothing But a Man,1964,1964-09-19,Drama,95,USA,English,Michael Roemer,"Michael Roemer, Robert M. Young",DuArt Film and Video,"Ivan Dixon, Abbey Lincoln, Julius Harris, Gloria Foster, Martin Priest, Leonard Parker, Yaphet Kotto, Stanley Greene, Helen Lounck, Helene Arrindell, Walter Wilson, Milton Williams, Mel Stewart, Marshal Tompkin, Alfred Puryear",A black man and his school-teacher wife face discriminatory challenges in 1960s America.,8,1348,$ 160000,$ 13063,$ 13063,87,34,28
tt0058385,My Fair Lady,My Fair Lady,1964,1965-03-23,Drama,170,USA,English,George Cukor,"Alan Jay Lerner, George Bernard Shaw",Warner Bros.,"Audrey Hepburn, Rex Harrison, Stanley Holloway, Wilfrid Hyde-White, Gladys Cooper, Jeremy Brett, Theodore Bikel, Mona Washbourne, Isobel Elsom, John Holland",Snobbish phonetics Professor Henry Higgins agrees to a wager that he can make flower girl Eliza Doolittle presentable in high society.,7.8,84812,$ 17000000,$ 72560711,$ 72661442,95,326,94
tt0058461,Per un pugno di dollari,Per un pugno di dollari,1964,1964-09-12,Action,99,Italy,"Italian, Spanish",Sergio Leone,"Adriano Bolzoni, Mark Lowell",Jolly Film,"Clint Eastwood, Marianne Koch, Gian Maria Volontè, Wolfgang Lukschy, Sieghardt Rupp, Joseph Egger, Antonio Prieto, José Calvo, Margarita Lozano, Daniel Martín, Benito Stefanelli, Mario Brega, Bruno Carotenuto, Aldo Sambrell","A wandering gunfighter plays two rival families against each other in a town torn apart by greed, pride, and revenge.",8,192338,$ 200000,$ 14500000,$ 14516248,65,299,111
tt0058946,La battaglia di Algeri,La battaglia di Algeri,1966,1966-09-09,Drama,121,Algeria,"Arabic, French, English",Gillo Pontecorvo,"Franco Solinas, Franco Solinas",Casbah Film,"Brahim Hadjadj, Jean Martin, Yacef Saadi, Samia Kerbash, Ugo Paletti, Fusia El Kader, Mohamed Ben Kassen","In the 1950s, fear and violence escalate as the people of Algiers fight for independence from the French government.",8.1,51195,$ 800000,$ 879794,$ 964028,96,290,151
tt0059113,Il dottor Zivago,Doctor Zhivago,1965,1966-12-10,Drama,197,Italy,"English, Russian, French",David Lean,"Boris Pasternak, Robert Bolt",Metro-Goldwyn-Mayer (MGM),"Omar Sharif, Julie Christie, Geraldine Chaplin, Rod Steiger, Alec Guinness, Tom Courtenay, Siobhan McKenna, Ralph Richardson, Rita Tushingham, Jeffrey Rockland, Tarek Sharif, Bernard Kay, Klaus Kinski, Gérard Tichy, Noel Willman","The life of a Russian physician and poet who, although married to another, falls in love with a political activist's wife and experiences hardship during World War I and then the October Revolution.",8,68268,$ 11000000,$ 111721910,$ 111918564,69,299,102
tt0059418,Sierra Charriba,Major Dundee,1965,1965-04-15,Adventure,123,USA,"English, French, Spanish",Sam Peckinpah,"Harry Julian Fink, Harry Julian Fink",Jerry Bresler Productions,"Charlton Heston, Richard Harris, Jim Hutton, James Coburn, Michael Anderson Jr., Senta Berger, Mario Adorf, Brock Peters, Warren Oates, Ben Johnson, R.G. Armstrong, L.Q. Jones, Slim Pickens, Karl Swenson, Michael Pate","In 1864, due to frequent Apache raids from Mexico into the U.S., a Union officer decides to illegally cross the border and destroy the Apache, using a mixed army of Union troops, Confederate POWs, civilian mercenaries, and scouts.",6.7,6919,$ 3800000,$ 20807,$ 20807,62,79,64
tt0059578,Per qualche dollaro in più,Per qualche dollaro in più,1965,1965-12-20,Western,132,Italy,"Italian, English",Sergio Leone,"Sergio Leone, Fulvio Morsella",Produzioni Europee Associate (PEA),"Clint Eastwood, Lee Van Cleef, Gian Maria Volontè, Mara Krupp, Luigi Pistilli, Klaus Kinski, Luis Rodríguez, Benito Stefanelli, Panos Papadopulos, Aldo Sambrell, Roberto Camardiel, Joseph Egger, Tomás Blanco, Lorenzo Robledo, Dante Maggio",Two bounty hunters with the same intentions team up to track down a Western outlaw.,8.3,226039,$ 600000,$ 15000000,$ 15000000,74,294,134
tt0061184,Chi ha paura di Virginia Woolf?,Who's Afraid of Virginia Woolf?,1966,1966-10-27,Drama,131,USA,"English, Latin, Spanish",Mike Nichols,Ernest Lehman,Warner Bros.,"Elizabeth Taylor, Richard Burton, George Segal, Sandy Dennis","A bitter, aging couple, with the help of alcohol, use their young houseguests to fuel anguish and emotional pain towards each other over the course of a distressing night.",8,67817,$ 7500000,$ 28000000,$ 28005068,75,291,97
tt0061722,Il laureato,The Graduate,1967,1968-09-11,Comedy,106,USA,English,Mike Nichols,"Calder Willingham, Buck Henry",Lawrence Truman Productions,"Anne Bancroft, Dustin Hoffman, Katharine Ross, William Daniels, Murray Hamilton, Elizabeth Wilson, Buck Henry, Brian Avery, Walter Brooke, Norman Fell, Alice Ghostley, Marion Lorne, Eddra Gale",A disillusioned college graduate finds himself torn between his older lover and her daughter.,8,249910,$ 3000000,$ 104945305,$ 105015008,83,752,184
tt0061735,Indovina chi viene a cena?,Guess Who's Coming to Dinner,1967,1968-04-03,Comedy,108,USA,English,Stanley Kramer,William Rose,Columbia Pictures,"Spencer Tracy, Sidney Poitier, Katharine Hepburn, Katharine Houghton, Cecil Kellaway, Beah Richards, Roy Glenn, Isabel Sanford, Virginia Christine, Alexandra Hay, Barbara Randolph, D'Urville Martin, Tom Heaton, Grace Gaynor, Skip Martin",A couple's attitudes are challenged when their daughter introduces them to her African-American fiancé.,7.8,38349,$ 4000000,$ 56666667,$ 56666667,63,384,72
tt0061747,Impiccalo più in alto,Hang 'Em High,1968,1968-04-12,Drama,114,USA,English,Ted Post,"Leonard Freeman, Mel Goldberg",Leonard Freeman Production,"Clint Eastwood, Inger Stevens, Ed Begley, Pat Hingle, Ben Johnson, Charles McGraw, Ruth White, Bruce Dern, Alan Hale Jr., Arlene Golonka, James Westerfield, Dennis Hopper, L.Q. Jones, Michael O'Sullivan, Joseph Sirola","When an innocent man barely survives a lynching, he returns as a lawman determined to bring the vigilantes to justice.",7,34306,$ 1600000,$ 11000000,$ 11000000,62,136,44
tt0061852,Il libro della giungla,The Jungle Book,1967,1968-12-06,Animation,78,USA,English,"Wolfgang Reitherman, James Algar","Larry Clemmons, Ralph Wright",Walt Disney Animation Studios,"Phil Harris, Sebastian Cabot, Bruce Reitherman, George Sanders, Sterling Holloway, Louis Prima, J. Pat O'Malley, Verna Felton, Clint Howard, Chad Stuart, Lord Tim Hudson, John Abbott, Ben Wright, Darleen Carr",Bagheera the Panther and Baloo the Bear have a difficult time trying to convince a boy to leave the jungle for human civilization.,7.6,162375,$ 4000000,$ 141843612,$ 210310084,65,172,131
tt0062512,Agente 007 - Si vive solo due volte,You Only Live Twice,1967,1967-10-04,Action,117,UK,"English, Japanese, Russian",Lewis Gilbert,"Harold Jack Bloom, Roald Dahl",Eon Productions,"Sean Connery, Akiko Wakabayashi, Mie Hama, Tetsurô Tanba, Teru Shimada, Karin Dor, Donald Pleasence, Bernard Lee, Lois Maxwell, Desmond Llewelyn, Charles Gray, Tsai Chin, Peter Fanene Maivia, Burt Kwouk, Michael Chow","Secret Agent James Bond and the Japanese Secret Service must find and stop the true culprit of a series of space hijackings, before war is provoked between Russia and the United States.",6.9,95485,$ 9500000,$ 43084787,$ 43084787,61,316,111
tt0062622,2001: Odissea nello spazio,2001: A Space Odyssey,1968,1968-12-12,Adventure,149,UK,"English, Russian",Stanley Kubrick,"Stanley Kubrick, Arthur C. Clarke",Metro-Goldwyn-Mayer (MGM),"Keir Dullea, Gary Lockwood, William Sylvester, Daniel Richter, Leonard Rossiter, Margaret Tyzack, Robert Beatty, Sean Sullivan, Douglas Rain, Frank Miller, Bill Weston, Ed Bishop, Glenn Beck, Alan Gifford, Ann Gillis","After discovering a mysterious artifact buried beneath the Lunar surface, mankind sets off on a quest to find its origins with help from intelligent supercomputer H.A.L. 9000.",8.3,587866,$ 12000000,$ 60541301,$ 68989547,84,2163,267
tt0062765,Bullitt,Bullitt,1968,1969-04-05,Action,114,USA,English,Peter Yates,"Alan Trustman, Harry Kleiner",Solar Productions,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall, Simon Oakland, Norman Fell, Georg Stanford Brown, Justin Tarr, Carl Reindel, Felice Orlandi, Vic Tayback, Robert Lipton, Ed Peck, Pat Renella","An all guts, no glory San Francisco cop becomes determined to find the underworld kingpin that killed the witness in his protection.",7.4,59535,$ 5500000,$ 511350,$ 511350,81,382,109
tt0062994,Funny Girl,Funny Girl,1968,1969-02-13,Biography,151,USA,English,William Wyler,"Isobel Lennart, Isobel Lennart",Columbia Pictures,"Barbra Streisand, Omar Sharif, Kay Medford, Anne Francis, Walter Pidgeon, Lee Allen, Mae Questel, Gerald Mohr, Frank Faylen, Mittie Lawrence, Gertrude Flynn, Penny Santon, John Harmon, Thordis Brandt, Bettina Brenna",The life of,7.4,18998,$ 14100000,$ 52223306,$ 52224263,89,98,58
tt0063350,La notte dei morti viventi,Night of the Living Dead,1968,1970-08-01,Horror,96,USA,English,George A. Romero,"John A. Russo, George A. Romero",Image Ten,"Duane Jones, Judith O'Dea, Karl Hardman, Marilyn Eastman, Keith Wayne, Judith Ridley, Kyra Schon, Charles Craig, S. William Hinzman, George Kosana, Frank Doak, Bill Cardille, A.C. McDonald, Samuel R. Solito, Mark Ricci","A ragtag group of Pennsylvanians barricade themselves in an old farmhouse to remain safe from a bloodthirsty, flesh-eating breed of monsters who are ravaging the East Coast of the United States.",7.9,113263,$ 114000,$ 236452,$ 236452,89,650,226
tt0063374,La strana coppia,The Odd Couple,1968,1968-09-10,Comedy,105,USA,English,Gene Saks,"Neil Simon, Neil Simon",Paramount Pictures,"Jack Lemmon, Walter Matthau, John Fiedler, Herb Edelman, David Sheiner, Larry Haines, Monica Evans, Carole Shelley, Iris Adrian","Two friends try sharing an apartment, but their ideas of housekeeping and lifestyles are as different as night and day.",7.7,30880,$ 1200000,$ 44527234,$ 44527234,86,134,69
tt0063442,Il pianeta delle scimmie,Planet of the Apes,1968,1968-04-10,Adventure,112,USA,English,Franklin J. Schaffner,"Michael Wilson, Rod Serling",APJAC Productions,"Charlton Heston, Roddy McDowall, Kim Hunter, Maurice Evans, James Whitmore, James Daly, Linda Harrison, Robert Gunner, Lou Wagner, Woodrow Parfrey, Jeff Burton, Buck Kartalian, Norman Burton, Wright King, Paul Lambert","An astronaut crew crash-lands on a planet in the distant future where intelligent talking apes are the dominant species, and humans are the oppressed and enslaved.",8,162872,$ 5800000,$ 32589624,$ 32599045,79,447,152
tt0059800,Agente 007 - Thunderball: operazione tuono,Thunderball,1965,1965-12-15,Action,130,UK,"English, French",Terence Young,"Richard Maibaum, John Hopkins",Eon Productions,"Sean Connery, Claudine Auger, Adolfo Celi, Luciana Paluzzi, Rik Van Nutter, Guy Doleman, Molly Peters, Martine Beswick, Bernard Lee, Desmond Llewelyn, Lois Maxwell, Roland Culver, Earl Cameron, Paul Stassino, Rose Alba",James Bond heads to the Bahamas to recover two nuclear warheads stolen by S.P.E.C.T.R.E. Agent Emilio Largo in an international extortion scheme.,7,103075,$ 9000000,$ 63595658,$ 63595658,64,343,108
tt0059742,Tutti insieme appassionatamente,The Sound of Music,1965,1965-12-22,Biography,172,USA,"English, German",Robert Wise,"George Hurdalek, Howard Lindsay",Robert Wise Productions,"Julie Andrews, Christopher Plummer, Eleanor Parker, Richard Haydn, Peggy Wood, Charmian Carr, Heather Menzies-Urich, Nicholas Hammond, Duane Chase, Angela Cartwright, Debbie Turner, Kym Karath, Anna Lee, Portia Nelson, Ben Wright",A woman leaves an Austrian convent to become a governess to the children of a Naval officer widower.,8,198561,$ 8200000,$ 159287539,$ 159413574,63,486,137
tt0060196,"Il buono, il brutto, il cattivo","Il buono, il brutto, il cattivo",1966,1966-12-23,Western,161,Italy,Italian,Sergio Leone,"Luciano Vincenzoni, Sergio Leone",Produzioni Europee Associate (PEA),"Eli Wallach, Clint Eastwood, Lee Van Cleef, Aldo Giuffrè, Luigi Pistilli, Rada Rassimov, Enzo Petito, Claudio Scarchilli, John Bartha, Livio Lorenzon, Antonio Casale, Sandro Scarchilli, Benito Stefanelli, Angelo Novi, Antonio Casas",A bounty hunting scam joins two men in an uneasy alliance against a third in a race to find a fortune in gold buried in a remote cemetery.,8.8,672499,$ 1200000,$ 25100000,$ 25252481,90,1117,211
